,magnetogram,T_REC,region_type,region_no,label
17791,/SUM88/D1041174246/S00000/magnetogram.fits,2012-09-07 17:36:00,harp,2021,False
40859,/SUM5/D637882851/S00000/magnetogram.fits,2014-10-24 11:12:00,harp,4698,True
2053,/SUM98/D1044086791/S00000/magnetogram.fits,2011-03-14 04:48:00,harp,407,True
27261,/SUM84/D1042736176/S00000/magnetogram.fits,2013-08-11 22:24:00,harp,3048,True
3827,/SUM94/D1035769211/S00000/magnetogram.fits,2011-06-06 17:36:00,harp,637,True
18279,/SUM86/D1042726602/S00000/magnetogram.fits,2012-10-19 04:48:00,harp,2112,False
9833,/SUM85/D1042402729/S00000/magnetogram.fits,2011-11-24 08:00:00,harp,1093,False
19594,/SUM97/D1044697955/S00000/magnetogram.fits,2012-11-27 08:00:00,harp,2227,True
37981,/SUM10/D587190617/S00000/magnetogram.fits,2014-06-10 08:00:00,harp,4197,True
30686,/SUM90/D1040165542/S00000/magnetogram.fits,2013-11-09 14:24:00,harp,3341,True
11993,/SUM93/D1038128998/S00000/magnetogram.fits,2012-01-27 16:00:00,harp,1340,False
30883,/SUM97/D1040491099/S00000/magnetogram.fits,2013-11-15 04:48:00,harp,3364,True
16366,/SUM95/D1038884296/S00000/magnetogram.fits,2012-08-02 12:48:00,harp,1892,False
48504,/SUM57/D697829574/S00000/magnetogram.fits,2015-04-08 09:36:00,harp,5415,True
26241,/SUM85/D1041244818/S00000/magnetogram.fits,2013-07-18 22:24:00,harp,2964,False
32873,/SUM93/D1043684909/S00000/magnetogram.fits,2013-12-28 12:48:00,harp,3535,True
34304,/SUM55/D541860446/S00000/magnetogram.fits,2014-02-02 14:24:00,harp,3686,True
41236,/SUM18/D641155281/S00000/magnetogram.fits,2014-11-01 01:36:00,harp,4726,False
10972,/SUM91/D1044772401/S00000/magnetogram.fits,2011-12-31 04:48:00,harp,1256,True
30682,/SUM89/D1040161289/S00000/magnetogram.fits,2013-11-09 08:00:00,harp,3341,True
65842,/SUM87/D1050999142/S00000/magnetogram.fits,2018-04-27 01:36:00,harp,7251,False
49216,/SUM77/D704940884/S00000/magnetogram.fits,2015-04-29 11:12:00,harp,5518,False
51449,/SUM82/D722989813/S00000/magnetogram.fits,2015-06-16 08:00:00,harp,5678,False
11906,/SUM86/D1038074424/S00000/magnetogram.fits,2012-01-29 03:12:00,harp,1339,False
35117,/SUM68/D550362119/S00000/magnetogram.fits,2014-03-04 04:48:00,harp,3804,True
46503,/SUM22/D675280586/S00000/magnetogram.fits,2015-02-09 04:48:00,harp,5144,True
24761,/SUM85/D1038434440/S00000/magnetogram.fits,2013-05-21 14:24:00,harp,2739,True
30441,/SUM92/D1039727323/S00000/magnetogram.fits,2013-10-29 09:36:00,harp,3326,False
21429,/SUM99/D1039484218/S00000/magnetogram.fits,2013-01-28 04:48:00,harp,2414,False
23934,/SUM7/D505234430/S00000/magnetogram.fits,2013-04-26 14:24:00,harp,2685,False
46508,/SUM44/D675268336/S00000/magnetogram.fits,2015-02-09 12:48:00,harp,5144,True
3828,/SUM88/D1035770446/S00000/magnetogram.fits,2011-06-06 19:12:00,harp,637,True
16588,/SUM90/D1039213343/S00000/magnetogram.fits,2012-08-10 16:00:00,harp,1907,True
19421,/SUM98/D1044253535/S00000/magnetogram.fits,2012-11-13 12:48:00,harp,2191,True
9749,/SUM98/D1042147398/S00000/magnetogram.fits,2011-11-22 09:36:00,harp,1090,False
39598,/SUM46/D605822707/S00000/magnetogram.fits,2014-07-31 19:12:00,harp,4390,False
47550,/SUM62/D689047823/S00000/magnetogram.fits,2015-03-15 17:36:00,harp,5331,False
45890,/SUM99/D668602567/S00000/magnetogram.fits,2015-01-21 17:36:00,harp,5075,False
63739,/SUM98/D1018810803/S00000/magnetogram.fits,2017-05-06 12:48:00,harp,6999,False
14416,/SUM86/D1043386444/S00000/magnetogram.fits,2012-05-17 03:12:00,harp,1662,False
1639,/SUM84/D1043281929/S00000/magnetogram.fits,2011-02-16 08:00:00,harp,377,True
10725,/SUM90/D1044195899/S00000/magnetogram.fits,2011-12-25 19:12:00,harp,1209,True
21810,/SUM95/D1039966447/S00000/magnetogram.fits,2013-02-12 14:24:00,harp,2450,False
15807,/SUM89/D1037920188/S00000/magnetogram.fits,2012-07-02 06:24:00,harp,1807,True
655,/SUM97/D1041979123/S00000/magnetogram.fits,2010-12-26 14:24:00,harp,317,False
3287,/SUM92/D1039453584/S00000/magnetogram.fits,2011-05-14 14:24:00,harp,595,False
34482,/SUM71/D542092738/S00000/magnetogram.fits,2014-02-03 14:24:00,harp,3703,False
29803,/SUM86/D1039036184/S00000/magnetogram.fits,2013-10-22 00:00:00,harp,3291,True
29253,/SUM92/D1038417104/S00000/magnetogram.fits,2013-10-16 16:00:00,harp,3258,True
5615,/SUM92/D1043099401/S00000/magnetogram.fits,2011-08-03 20:48:00,harp,750,True
1877,/SUM89/D1043836500/S00000/magnetogram.fits,2011-03-06 22:24:00,harp,401,True
16874,/SUM84/D1039624162/S00000/magnetogram.fits,2012-08-26 01:36:00,harp,1942,False
1875,/SUM92/D1043835746/S00000/magnetogram.fits,2011-03-06 19:12:00,harp,401,True
60104,/SUM85/D998634943/S00000/magnetogram.fits,2016-07-11 19:12:00,harp,6662,False
50295,/SUM82/D715871521/S00000/magnetogram.fits,2015-05-24 09:36:00,harp,5582,False
36078,/SUM71/D568442585/S00000/magnetogram.fits,2014-04-17 12:48:00,harp,3999,True
52609,/SUM80/D738350995/S00000/magnetogram.fits,2015-07-31 08:00:00,harp,5818,False
53411,/SUM83/D745291091/S00000/magnetogram.fits,2015-08-22 00:00:00,harp,5885,True
63474,/SUM98/D1013556696/S00000/magnetogram.fits,2017-04-05 16:00:00,harp,6982,False
25030,/SUM97/D1039172683/S00000/magnetogram.fits,2013-05-31 03:12:00,harp,2809,True
37663,/SUM16/D584191582/S00000/magnetogram.fits,2014-06-02 19:12:00,harp,4186,True
54319,/SUM75/D756540650/S00000/magnetogram.fits,2015-09-28 06:24:00,harp,5983,True
60411,/SUM85/D998622020/S00000/magnetogram.fits,2016-07-20 11:12:00,harp,6670,True
19606,/SUM88/D1044701650/S00000/magnetogram.fits,2012-11-28 04:48:00,harp,2227,True
28225,/SUM93/D1037372737/S00000/magnetogram.fits,2013-09-21 14:24:00,harp,3192,False
45520,/SUM11/D666529680/S00000/magnetogram.fits,2015-01-15 08:00:00,harp,5036,False
27324,/SUM96/D1042948570/S00000/magnetogram.fits,2013-08-17 16:00:00,harp,3056,True
61365,/SUM95/D1006895721/S00000/magnetogram.fits,2016-10-06 01:36:00,harp,6794,False
44062,/SUM16/D665561625/S00000/magnetogram.fits,2014-12-21 01:36:00,harp,4941,True
37548,/SUM71/D584192305/S00000/magnetogram.fits,2014-06-02 09:36:00,harp,4166,False
65987,/SUM99/D1055528650/S00000/magnetogram.fits,2018-05-11 09:36:00,harp,7256,False
12862,/SUM98/D1039249859/S00000/magnetogram.fits,2012-03-10 00:00:00,harp,1449,True
27256,/SUM85/D1042734088/S00000/magnetogram.fits,2013-08-11 14:24:00,harp,3048,True
8074,/SUM86/D1039492724/S00000/magnetogram.fits,2011-10-25 06:24:00,harp,970,False
47299,/SUM49/D689808313/S00000/magnetogram.fits,2015-03-17 04:48:00,harp,5298,True
21747,/SUM98/D1039890198/S00000/magnetogram.fits,2013-02-08 09:36:00,harp,2450,False
7668,/SUM87/D1038714200/S00000/magnetogram.fits,2011-10-05 17:36:00,harp,924,False
12543,/SUM98/D1038755135/S00000/magnetogram.fits,2012-02-19 20:48:00,harp,1399,False
35781,/SUM6/D560304145/S00000/magnetogram.fits,2014-03-31 12:48:00,harp,3912,False
47512,/SUM0/D690264641/S00000/magnetogram.fits,2015-03-18 11:12:00,harp,5328,False
9247,/SUM98/D1041566733/S00000/magnetogram.fits,2011-11-15 00:00:00,harp,1066,True
15766,/SUM90/D1037780247/S00000/magnetogram.fits,2012-07-01 09:36:00,harp,1806,True
23110,/SUM92/D1043332921/S00000/magnetogram.fits,2013-04-07 01:36:00,harp,2605,False
15778,/SUM88/D1037800139/S00000/magnetogram.fits,2012-07-03 22:24:00,harp,1806,True
53445,/SUM79/D746173223/S00000/magnetogram.fits,2015-08-24 16:00:00,harp,5885,True
29793,/SUM96/D1039024128/S00000/magnetogram.fits,2013-10-21 08:00:00,harp,3291,True
15858,/SUM97/D1037959376/S00000/magnetogram.fits,2012-07-06 03:12:00,harp,1807,True
6710,/SUM85/D1044397863/S00000/magnetogram.fits,2011-09-03 12:48:00,harp,814,True
6979,/SUM93/D1037318408/S00000/magnetogram.fits,2011-09-07 08:00:00,harp,833,True
43709,/SUM58/D665777879/S00000/magnetogram.fits,2014-12-18 17:36:00,harp,4920,True
24379,/SUM97/D1037883042/S00000/magnetogram.fits,2013-05-13 11:12:00,harp,2718,False
68774,/SUM0/D1345317539/S00000/magnetogram.fits,2020-10-16 11:12:00,harp,7452,False
5600,/SUM94/D1043088650/S00000/magnetogram.fits,2011-08-02 20:48:00,harp,750,True
5674,/SUM96/D1043241651/S00000/magnetogram.fits,2011-08-02 09:36:00,harp,753,True
15534,/SUM90/D1037548813/S00000/magnetogram.fits,2012-06-17 06:24:00,harp,1756,False
33134,/SUM99/D1044285558/S00000/magnetogram.fits,2014-01-07 17:36:00,harp,3563,True
24099,/SUM87/D1037450638/S00000/magnetogram.fits,2013-05-02 01:36:00,harp,2693,True
36277,/SUM51/D568440294/S00000/magnetogram.fits,2014-04-20 20:48:00,harp,4022,False
10552,/SUM85/D1044035709/S00000/magnetogram.fits,2011-12-13 09:36:00,harp,1186,False
57475,/SUM79/D796423449/S00000/magnetogram.fits,2016-02-09 16:00:00,harp,6313,False
34316,/SUM68/D541864359/S00000/magnetogram.fits,2014-02-03 16:00:00,harp,3686,True
32744,/SUM98/D1043330759/S00000/magnetogram.fits,2013-12-22 03:12:00,harp,3515,False
26207,/SUM85/D1041176383/S00000/magnetogram.fits,2013-07-21 14:24:00,harp,2954,False
47268,/SUM62/D688680679/S00000/magnetogram.fits,2015-03-14 03:12:00,harp,5298,True
5178,/SUM96/D1042588383/S00000/magnetogram.fits,2011-07-16 04:48:00,harp,728,False
29453,/SUM92/D1038585832/S00000/magnetogram.fits,2013-10-14 19:12:00,harp,3263,True
45133,/SUM62/D661583682/S00000/magnetogram.fits,2015-01-02 12:48:00,harp,5011,True
31416,/SUM90/D1041313956/S00000/magnetogram.fits,2013-11-26 17:36:00,harp,3400,False
12851,/SUM98/D1039222842/S00000/magnetogram.fits,2012-03-06 22:24:00,harp,1449,True
23364,/SUM89/D1043586153/S00000/magnetogram.fits,2013-04-12 08:00:00,harp,2625,False
12866,/SUM84/D1039253707/S00000/magnetogram.fits,2012-03-10 06:24:00,harp,1449,True
30352,/SUM93/D1039680061/S00000/magnetogram.fits,2013-10-28 19:12:00,harp,3323,False
19142,/SUM93/D1043758661/S00000/magnetogram.fits,2012-11-07 01:36:00,harp,2173,False
177,/SUM89/D1041198717/S00000/magnetogram.fits,2010-11-20 03:12:00,harp,256,False
15759,/SUM91/D1037777104/S00000/magnetogram.fits,2012-06-30 22:24:00,harp,1806,True
66024,/SUM92/D1056144003/S00000/magnetogram.fits,2018-05-13 20:48:00,harp,7256,False
47279,/SUM9/D689040276/S00000/magnetogram.fits,2015-03-15 01:36:00,harp,5298,True
62520,/SUM87/D1009513355/S00000/magnetogram.fits,2017-01-24 11:12:00,harp,6920,False
47354,/SUM21/D689810573/S00000/magnetogram.fits,2015-03-17 01:36:00,harp,5315,False
65745,/SUM96/D1044061480/S00000/magnetogram.fits,2018-04-06 04:48:00,harp,7246,False
20574,/SUM90/D1038480453/S00000/magnetogram.fits,2013-01-05 17:36:00,harp,2348,False
25040,/SUM94/D1039177176/S00000/magnetogram.fits,2013-05-31 19:12:00,harp,2809,True
68514,/SUM7/D1326231539/S00000/magnetogram.fits,2020-08-08 22:24:00,harp,7435,False
50445,/SUM72/D715715774/S00000/magnetogram.fits,2015-05-25 03:12:00,harp,5598,False
38655,/SUM5/D593397966/S00000/magnetogram.fits,2014-06-25 22:24:00,harp,4284,False
16587,/SUM89/D1039212664/S00000/magnetogram.fits,2012-08-10 14:24:00,harp,1907,True
20974,/SUM84/D1038882624/S00000/magnetogram.fits,2013-01-13 00:00:00,harp,2362,True
55518,/SUM80/D768477514/S00000/magnetogram.fits,2015-11-06 01:36:00,harp,6074,False
55417,/SUM73/D766678215/S00000/magnetogram.fits,2015-10-31 03:12:00,harp,6064,False
44509,/SUM1/D665585809/S00000/magnetogram.fits,2014-12-26 09:36:00,harp,4955,True
41617,/SUM62/D641160712/S00000/magnetogram.fits,2014-11-01 09:36:00,harp,4750,False
36091,/SUM15/D568467983/S00000/magnetogram.fits,2014-04-18 11:12:00,harp,3999,True
1889,/SUM92/D1043850996/S00000/magnetogram.fits,2011-03-08 14:24:00,harp,401,True
31069,/SUM91/D1040852783/S00000/magnetogram.fits,2013-11-17 00:00:00,harp,3368,False
60756,/SUM94/D999233259/S00000/magnetogram.fits,2016-08-17 17:36:00,harp,6699,False
5454,/SUM98/D1042854308/S00000/magnetogram.fits,2011-07-31 22:24:00,harp,746,False
54751,/SUM83/D762281565/S00000/magnetogram.fits,2015-10-15 04:48:00,harp,6004,False
60799,/SUM93/D999268120/S00000/magnetogram.fits,2016-08-13 04:48:00,harp,6703,False
15926,/SUM91/D1038039032/S00000/magnetogram.fits,2012-07-10 01:36:00,harp,1832,False
5599,/SUM87/D1043087811/S00000/magnetogram.fits,2011-08-02 19:12:00,harp,750,True
67183,/SUM41/D1205138093/S00000/magnetogram.fits,2019-07-23 04:48:00,harp,7380,False
34205,/SUM59/D542142128/S00000/magnetogram.fits,2014-01-27 16:00:00,harp,3668,False
43236,/SUM31/D661490271/S00000/magnetogram.fits,2014-12-07 16:00:00,harp,4882,False
15396,/SUM87/D1044627307/S00000/magnetogram.fits,2012-06-04 17:36:00,harp,1735,False
24772,/SUM90/D1038481875/S00000/magnetogram.fits,2013-05-16 19:12:00,harp,2748,True
16232,/SUM88/D1038504720/S00000/magnetogram.fits,2012-07-29 04:48:00,harp,1873,False
33234,/SUM97/D1044450559/S00000/magnetogram.fits,2014-01-06 14:24:00,harp,3580,True
3510,/SUM85/D1039723647/S00000/magnetogram.fits,2011-05-22 00:00:00,harp,610,False
15850,/SUM98/D1037953283/S00000/magnetogram.fits,2012-07-05 11:12:00,harp,1807,True
46054,/SUM4/D668936997/S00000/magnetogram.fits,2015-01-22 03:12:00,harp,5099,False
29333,/SUM98/D1038486053/S00000/magnetogram.fits,2013-10-13 16:00:00,harp,3259,False
32880,/SUM87/D1043690621/S00000/magnetogram.fits,2013-12-29 00:00:00,harp,3535,True
44028,/SUM60/D665448817/S00000/magnetogram.fits,2014-12-17 16:00:00,harp,4941,True
34336,/SUM67/D541846195/S00000/magnetogram.fits,2014-02-05 01:36:00,harp,3686,True
38167,/SUM84/D1044954425/S00000/magnetogram.fits,2014-06-09 19:12:00,harp,4205,False
23653,/SUM94/D1044092787/S00000/magnetogram.fits,2013-04-19 16:00:00,harp,2661,False
51567,/SUM83/D724908648/S00000/magnetogram.fits,2015-06-22 17:36:00,harp,5692,True
27713,/SUM96/D1043499510/S00000/magnetogram.fits,2013-08-25 20:48:00,harp,3098,False
55354,/SUM72/D767594047/S00000/magnetogram.fits,2015-11-03 22:24:00,harp,6060,False
37348,/SUM65/D580648212/S00000/magnetogram.fits,2014-05-23 19:12:00,harp,4138,True
24113,/SUM90/D1037468838/S00000/magnetogram.fits,2013-05-03 12:48:00,harp,2693,True
15493,/SUM84/D1037348994/S00000/magnetogram.fits,2012-06-17 06:24:00,harp,1744,False
43678,/SUM68/D665592519/S00000/magnetogram.fits,2014-12-14 06:24:00,harp,4920,True
66153,/SUM94/D1083091162/S00000/magnetogram.fits,2018-07-21 20:48:00,harp,7287,False
1770,/SUM91/D1043625197/S00000/magnetogram.fits,2011-03-06 06:24:00,harp,393,True
36086,/SUM44/D568461440/S00000/magnetogram.fits,2014-04-18 03:12:00,harp,3999,True
28950,/SUM97/D1038040315/S00000/magnetogram.fits,2013-10-05 11:12:00,harp,3246,False
42479,/SUM22/D642494685/S00000/magnetogram.fits,2014-11-14 11:12:00,harp,4814,False
54710,/SUM73/D761424183/S00000/magnetogram.fits,2015-10-12 04:48:00,harp,6004,False
23805,/SUM95/D1044331735/S00000/magnetogram.fits,2013-04-21 19:12:00,harp,2673,True
60407,/SUM84/D998617199/S00000/magnetogram.fits,2016-07-20 04:48:00,harp,6670,True
15738,/SUM97/D1037764861/S00000/magnetogram.fits,2012-06-29 12:48:00,harp,1806,True
34328,/SUM64/D541853839/S00000/magnetogram.fits,2014-02-04 11:12:00,harp,3686,True
13948,/SUM97/D1042703195/S00000/magnetogram.fits,2012-05-08 16:00:00,harp,1638,True
55819,/SUM72/D770514852/S00000/magnetogram.fits,2015-11-13 17:36:00,harp,6099,False
48718,/SUM82/D701704321/S00000/magnetogram.fits,2015-04-20 09:36:00,harp,5446,True
3684,/SUM84/D1040074624/S00000/magnetogram.fits,2011-06-01 03:12:00,harp,625,False
46198,/SUM46/D670641140/S00000/magnetogram.fits,2015-01-27 04:48:00,harp,5107,True
57061,/SUM72/D787890844/S00000/magnetogram.fits,2016-01-11 06:24:00,harp,6250,False
6959,/SUM92/D1037306924/S00000/magnetogram.fits,2011-09-05 20:48:00,harp,833,True
32601,/SUM93/D1043210867/S00000/magnetogram.fits,2013-12-19 19:12:00,harp,3513,False
12853,/SUM87/D1039239695/S00000/magnetogram.fits,2012-03-08 20:48:00,harp,1449,True
54359,/SUM82/D757600751/S00000/magnetogram.fits,2015-10-01 01:36:00,harp,5983,True
46205,/SUM12/D670632563/S00000/magnetogram.fits,2015-01-27 16:00:00,harp,5107,True
58861,/SUM99/D995258654/S00000/magnetogram.fits,2016-04-27 12:48:00,harp,6522,False
20038,/SUM4/D1408812573/S00000/magnetogram.fits,2012-12-31 12:48:00,harp,2329,False
50816,/SUM77/D718969756/S00000/magnetogram.fits,2015-06-02 20:48:00,harp,5627,False
10316,/SUM87/D1043615393/S00000/magnetogram.fits,2011-12-10 20:48:00,harp,1165,False
40131,/SUM4/D629579991/S00000/magnetogram.fits,2014-10-06 11:12:00,harp,4640,False
59534,/SUM86/D996609945/S00000/magnetogram.fits,2016-06-02 11:12:00,harp,6591,False
1559,/SUM99/D1043226958/S00000/magnetogram.fits,2011-02-15 16:00:00,harp,371,False
30470,/SUM98/D1039741503/S00000/magnetogram.fits,2013-10-31 08:00:00,harp,3326,False
20790,/SUM99/D1038611046/S00000/magnetogram.fits,2013-01-08 04:48:00,harp,2353,False
37656,/SUM60/D584193237/S00000/magnetogram.fits,2014-06-02 08:00:00,harp,4186,True
43676,/SUM53/D665585277/S00000/magnetogram.fits,2014-12-14 03:12:00,harp,4920,True
1820,/SUM92/D1043719309/S00000/magnetogram.fits,2011-02-28 14:24:00,harp,394,False
35118,/SUM58/D550363236/S00000/magnetogram.fits,2014-03-04 06:24:00,harp,3804,True
61059,/SUM96/D1000703491/S00000/magnetogram.fits,2016-09-11 20:48:00,harp,6745,False
54322,/SUM82/D756543594/S00000/magnetogram.fits,2015-09-28 11:12:00,harp,5983,True
5468,/SUM91/D1042863665/S00000/magnetogram.fits,2011-08-01 20:48:00,harp,746,False
51235,/SUM75/D724632575/S00000/magnetogram.fits,2015-06-21 08:00:00,harp,5673,True
38944,/SUM56/D646920510/D596499404/S00000/magnetogram.fits,2014-07-04 12:48:00,harp,4295,False
33025,/SUM93/D1044062769/S00000/magnetogram.fits,2014-01-03 12:48:00,harp,3560,False
15853,/SUM99/D1037955227/S00000/magnetogram.fits,2012-07-05 16:00:00,harp,1807,True
53913,/SUM82/D754698684/S00000/magnetogram.fits,2015-09-22 14:24:00,harp,5963,False
67199,/SUM75/D1210705615/S00000/magnetogram.fits,2019-08-06 09:36:00,harp,7381,False
44611,/SUM32/D665508145/S00000/magnetogram.fits,2014-12-26 08:00:00,harp,4969,False
56012,/SUM75/D774020445/S00000/magnetogram.fits,2015-11-25 08:00:00,harp,6124,False
30713,/SUM98/D1040270904/S00000/magnetogram.fits,2013-11-05 14:24:00,harp,3344,False
5296,/SUM86/D1042710649/S00000/magnetogram.fits,2011-07-25 08:00:00,harp,740,False
23813,/SUM96/D1044334570/S00000/magnetogram.fits,2013-04-22 08:00:00,harp,2673,True
45140,/SUM71/D661579510/S00000/magnetogram.fits,2015-01-03 00:00:00,harp,5011,True
11726,/SUM91/D1037895202/S00000/magnetogram.fits,2012-01-18 01:36:00,harp,1330,False
41646,/SUM5/D641160405/S00000/magnetogram.fits,2014-11-03 08:00:00,harp,4750,False
42133,/SUM17/D641980192/S00000/magnetogram.fits,2014-11-07 00:00:00,harp,4767,False
65980,/SUM90/D1055197171/S00000/magnetogram.fits,2018-05-10 22:24:00,harp,7256,False
42444,/SUM21/D642411645/S00000/magnetogram.fits,2014-11-18 19:12:00,harp,4810,False
5124,/SUM91/D1042370140/S00000/magnetogram.fits,2011-07-17 14:24:00,harp,714,False
32587,/SUM91/D1043145886/S00000/magnetogram.fits,2013-12-21 14:24:00,harp,3497,True
34438,/SUM58/D542131056/S00000/magnetogram.fits,2014-02-01 19:12:00,harp,3700,False
6955,/SUM96/D1037301695/S00000/magnetogram.fits,2011-09-05 14:24:00,harp,833,True
36492,/SUM20/D568559909/S00000/magnetogram.fits,2014-04-22 06:24:00,harp,4042,False
5672,/SUM88/D1043240928/S00000/magnetogram.fits,2011-08-02 06:24:00,harp,753,True
10724,/SUM84/D1044194708/S00000/magnetogram.fits,2011-12-25 16:00:00,harp,1209,True
40896,/SUM22/D638139543/S00000/magnetogram.fits,2014-10-27 01:36:00,harp,4698,True
33229,/SUM86/D1044448128/S00000/magnetogram.fits,2014-01-06 06:24:00,harp,3580,True
5433,/SUM85/D1042827013/S00000/magnetogram.fits,2011-07-27 04:48:00,harp,746,True
6954,/SUM86/D1037300499/S00000/magnetogram.fits,2011-09-05 12:48:00,harp,833,True
36075,/SUM51/D564827907/S00000/magnetogram.fits,2014-04-12 16:00:00,harp,3999,False
59583,/SUM98/D996803081/S00000/magnetogram.fits,2016-06-05 17:36:00,harp,6599,False
34309,/SUM56/D541844898/S00000/magnetogram.fits,2014-02-03 04:48:00,harp,3686,True
58149,/SUM73/D813462117/S00000/magnetogram.fits,2016-03-14 12:48:00,harp,6418,False
40858,/SUM1/D635463923/S00000/magnetogram.fits,2014-10-24 09:36:00,harp,4698,True
14384,/SUM96/D1043308705/S00000/magnetogram.fits,2012-05-20 17:36:00,harp,1658,False
11499,/SUM89/D1037561131/S00000/magnetogram.fits,2012-01-16 08:00:00,harp,1313,False
55373,/SUM79/D767894432/S00000/magnetogram.fits,2015-11-04 01:36:00,harp,6063,True
40878,/SUM5/D635816282/S00000/magnetogram.fits,2014-10-25 20:48:00,harp,4698,True
47294,/SUM44/D689379295/S00000/magnetogram.fits,2015-03-16 04:48:00,harp,5298,True
29789,/SUM88/D1039021376/S00000/magnetogram.fits,2013-10-21 01:36:00,harp,3291,True
55593,/SUM74/D769914988/S00000/magnetogram.fits,2015-11-11 11:12:00,harp,6075,False
3613,/SUM88/D1039866495/S00000/magnetogram.fits,2011-05-27 14:24:00,harp,622,False
24418,/SUM95/D1037925368/S00000/magnetogram.fits,2013-05-09 06:24:00,harp,2727,False
14169,/SUM88/D1043056857/S00000/magnetogram.fits,2012-05-14 11:12:00,harp,1653,False
15864,/SUM95/D1037962894/S00000/magnetogram.fits,2012-07-06 12:48:00,harp,1807,True
1581,/SUM84/D1043236932/S00000/magnetogram.fits,2011-02-17 04:48:00,harp,371,False
55380,/SUM73/D767894038/S00000/magnetogram.fits,2015-11-04 12:48:00,harp,6063,True
37361,/SUM10/D581010579/S00000/magnetogram.fits,2014-05-24 16:00:00,harp,4138,True
5427,/SUM92/D1042824545/S00000/magnetogram.fits,2011-07-26 17:36:00,harp,746,True
66271,/SUM81/D1093166887/S00000/magnetogram.fits,2018-08-19 12:48:00,harp,7298,False
13754,/SUM86/D1042359243/S00000/magnetogram.fits,2012-05-07 08:00:00,harp,1621,True
